Year,Afghanistan,Algeria,Angola,Antigua and Barbuda,Argentina,Australia,Austria,Azerbaijan,Bahamas,Bangladesh,Belarus,Belgium,Bolivia,Bosnia,Botswana,Brazil,Britain,Brunei,Bulgaria,Cambodia,Cameroon,Canada,Chad,Chile,Colombia,Congo,Croatia,Cuba,Cyprus,Czech Republic,Democratic Republic of the Congo,Denmark,Djibouti,Ecuador,Egypt,Eritrea,Ethiopia,Finland,France,Gabon,Georgia,Germany,Ghana,Greece,Guinea,Guinea-Bissau,Guyana,Hungary,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Ivory Coast,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyzstan,Laos,Liberia,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritius,Mexico,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Korea,Norway,Oman,Pakistan,Panama,Papua New Guinea,Peru,Philippines,Poland,Portugal,Qatar,Russian Federation,Rwanda,Samoa,Sao Tome,Saudi Arabia,Serbia,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,South Africa,South Korea,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Togo,Trinidad-Tobago,Tunisia,Turkey,Turkmenistan,UAE,USA,Uganda,Ukraine,Uzbekistan,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
2015,0.4300758524191766,0.0,0.7585241917666986,0.10899182561307902,1.0869725311142204,11.997937992488401,0.041240150231975845,0.0,0.05155018778996981,0.11046468812136387,0.05891450033139406,0.5965093158553649,0.0,0.0,0.0,4.813314677074895,4.932616540245968,0.506664702849989,0.01767435009941822,0.7570513292584138,0.2798438765741218,6.386331835923116,0.22387510125929747,0.30930112673981885,0.2076736136681641,0.33728551439723103,0.0,0.07364312541424257,0.0,0.02945725016569703,0.902864717578614,0.0,0.027984387657412183,0.773252816849547,0.7599970542749834,0.0,0.06480595036453347,0.0,2.2549525001841078,0.05891450033139406,0.05449591280653951,1.3432506075557846,0.30930112673981885,0.8704617423963473,0.5685249281979528,0.0,0.014728625082848515,0.4875174902422859,0.5788349657559467,1.7026290595772886,0.6068193534133588,1.568598571323367,0.7614699167832683,0.506664702849989,2.9044848663377274,0.0,0.12813903822078207,0.4448044775020252,0.05155018778996981,2.679136902570145,0.01767435009941822,0.0,0.09868178805508507,0.3741070771043523,0.039767287723690994,0.08248030046395169,0.022092937624272776,0.0,1.905884085720598,0.0,0.0,0.06480595036453347,0.10899182561307902,0.14581338832020033,0.6716253037778923,0.0,0.0,0.7099197289932985,0.5346490905074011,0.35790558951321894,0.05744163782310921,1.1782900066278812,0.3917814272037705,0.04418587524854555,0.7172840415347228,0.7717799543412622,0.2945725016569703,0.824803004639517,0.0,1.070771043523087,0.0,0.3034096767066794,2.1385963620296042,0.23271227630900657,0.0942632005302305,1.2180572943515722,0.014728625082848515,3.7219235584358197,0.01767435009941822,0.0,0.039767287723690994,0.7231754915678621,0.14286766330363063,0.33728551439723103,2.1680536121953016,0.0,0.0,0.0,1.4831725458428455,0.9043375800868989,0.506664702849989,0.15906915089476398,0.038294425215406144,0.0,0.7791442668826866,1.9044112232123132,0.5537963031151042,0.020620075115987922,0.07658885043081229,0.0,0.48457176522571616,0.027984387657412183,0.17232491346932763,0.0,0.5272847779659768,0.2636423889829884,0.06627881287281832,14.146844392076,0.1767435009941822,0.0,0.04418587524854555,0.3682156270712129,0.6274394285293468,0.06922453788938802,0.2960453641652552,0.1251933132042124
2016,0.3443071408357702,0.0,0.6072540326384304,0.08725591925290067,0.9043958117158758,10.411753608150175,0.03301575323082728,0.0,0.041269691538534096,0.2051693236487124,0.047165361758324684,0.4775492878030374,0.0,0.0,0.0,5.434628808602962,5.281341382888407,0.4056221111215923,0.014149608527497406,0.6626733327044618,0.22403546835204224,5.436987076690878,0.1921988491651731,0.2888878407697387,0.1662579001980945,0.2700216960664088,0.0,0.05895670219790586,0.0,0.06013583624186398,1.1013111970568814,0.0,0.022403546835204225,0.6190453730780116,0.6084331666823884,0.0,0.09315158947269125,1.0482501650787661,2.123620413168569,0.047165361758324684,0.04362795962645034,2.558720875389114,0.24761814923120462,0.7994528818036034,0.4551457409678332,0.0,0.011791340439581171,0.3902933685501368,0.6060748985944722,1.6484293934534477,0.5565512687482314,1.255777756815395,0.8018111498915197,1.107206867276672,2.4077917177624752,0.0,0.1379586831430997,0.4940571644184511,0.15328742571455523,2.1660692387510614,0.02594094896707858,0.0,0.07900198094519385,0.5388642580888596,0.03183661918686916,0.06603150646165457,0.017687010659371758,0.011791340439581171,1.8229412319592493,0.0,0.0,0.05188189793415716,0.08725591925290067,0.28299217054994813,0.5494764644844826,0.0,0.0,0.5683426091878125,0.6756438071880011,0.2865295726818225,0.045986227714366563,1.519903782662013,0.3348740684841053,0.035374021318743516,0.5742382794076031,0.6178662390340534,0.23582680879162343,0.74521271578153,0.0,1.2192246014526933,0.03655315536270163,0.24290161305537214,1.7121026318271861,0.1863031789453825,0.09197245542873313,0.9963682671446089,0.011791340439581171,3.259126497500236,0.014149608527497406,0.0,0.03183661918686916,0.5789548155834355,0.12852561079143476,0.2700216960664088,2.094142062069616,0.0,0.0,0.0,1.248702952551646,0.8041694179794359,0.6461654560890482,0.12734647674747665,0.03065748514291105,0.0,0.6803603433638337,1.8087916234317516,0.44335440052825204,0.01650787661541364,0.0613149702858221,0.0,0.3879351004622206,0.022403546835204225,0.1379586831430997,0.0,0.4468918026601264,0.211064993868503,0.22875200452787472,17.878030374492972,0.14149608527497406,0.02122441279124611,0.035374021318743516,0.4669370814074144,0.5223563814734459,0.055419300066031504,0.23700594283558155,0.10022639373643996
2017,0.28538757000302983,0.0,0.5033376662724669,0.07232424719254865,0.8434570990158038,9.122628693179042,0.0498450892813511,0.0,0.034207414212691925,0.18081061798137163,0.03909418767164791,0.4310134190799183,0.0,0.0,0.0,5.342220745330688,7.258813295933226,0.3362100139761721,0.011728256301494376,0.5737072040814332,0.1856973914403276,4.761672058406717,0.15930881476196526,0.23945189948884352,0.13780701154255892,0.22381422442018434,0.0,0.048867734589559904,0.0,0.0498450892813511,1.0653166140524057,0.07134689250075746,0.01856973914403276,0.5131112131903789,0.5043150209642582,0.0,0.07721102065150463,0.8688683210023749,1.8921586833077593,0.03909418767164791,0.036162123596274326,2.827487123351936,0.20524448527615155,0.8776645132284957,0.3772589110314024,0.016615029760450366,0.009773546917911978,0.34402885151050167,0.7515857579874312,1.600906985153982,0.4613114145254454,1.0408827467576258,0.6646011904180146,0.9343510853523852,2.082742848207043,0.0,0.11435049893957017,0.8649589022352102,0.1270561099328557,1.8061514704301336,0.07134689250075746,0.0,0.06548276435001027,0.5453639180194885,0.0508224439731423,0.22674628849555795,0.01466032037686797,0.009773546917911978,1.5882013741606966,0.0,0.0,0.04300360643881271,0.07232424719254865,0.24531602763959068,0.4554472863746982,0.009773546917911978,0.0,0.4710849614433574,0.5600242383963564,0.2374971901052611,0.05864128150747188,1.297927030698711,0.30493466383885376,0.02932064075373594,0.4759717349023134,0.5121338584985877,0.19547093835823962,0.6176881652120371,0.1016448879462846,1.2373310398076567,0.030297995445527137,0.20133506650898678,1.4894885502897857,0.17299178044704203,0.09675811448732859,0.8913474789135725,0.009773546917911978,2.760049649618343,0.011728256301494376,0.010750901609703177,0.026388576678362346,0.47988115366947814,0.10653166140524056,0.22381422442018434,3.127535013731834,0.0,0.10262224263807578,0.0,1.0350186186068786,0.9011210258314846,0.5737072040814332,0.10555430671344938,0.02541122198657115,0.0,0.6997859593224978,5.933520333864363,0.3674853641134904,0.013682965685076771,0.0508224439731423,0.0,0.34402885151050167,0.01856973914403276,0.11435049893957017,0.0,0.37041742818886403,0.17494648983062444,0.47890379897768703,17.105661815729547,0.11728256301494376,0.017592384452241563,0.07330160188433985,0.38703245794931435,0.4427416753814127,0.0459356705141863,0.19644829305003078,0.08307514880225182
2018,0.2558754972922764,0.0,0.4512872640600081,0.06484516027270018,0.7746367794738779,8.682241188944777,0.04469058343118527,0.0,0.030670008237087924,0.39432867733398763,0.03505143798524334,0.38644210378730787,0.0,0.0,0.0,4.98957219719939,7.2985856744772954,0.30144236667309277,0.010515431395573004,0.5581941499150003,0.16649433042990588,4.742459559403424,0.14283460978986662,0.7790182092220334,0.14371089573949772,0.21994777335740198,0.01927829089188384,0.04381429748155418,0.0,0.07536059166827319,0.9682959743423474,0.0639688743230691,0.01664943304299059,0.5406684309223786,0.4679366971029986,0.0,0.10077288420757462,0.8324716521495295,2.123240855956116,0.03505143798524334,0.03242258013635009,3.643596978566046,0.18402004942252756,0.7869047827687131,0.3899472475858322,0.01489686114372842,0.1077831718046233,0.30845265427014146,1.005976270176484,1.8726230743616255,0.4136069682258715,0.9525228272489878,0.6300495977847491,0.8464922273436268,1.947107380080268,0.0,0.10252545610683678,0.8780385215303457,0.15773147093359505,1.6333970101123398,0.0639688743230691,0.05695858672602044,0.058711158625282596,1.0673162866506598,0.04556686938081635,0.24448377994707232,0.013144289244466253,0.008762859496310836,1.5483972729981248,0.00963914544594192,0.0,0.03855658178376768,0.06484516027270018,0.21994777335740198,0.40834925252808496,0.008762859496310836,0.0,0.42236982772218234,0.502111849138611,0.2260817750048196,0.06484516027270018,1.3766452268704323,0.2882980774286265,0.026288578488932506,0.4267512574703377,0.5248952838290191,0.17525718992621672,0.6090187349936032,0.0911337387616327,1.224171471634624,0.027164864438563592,0.1805149056240032,1.5808198531344748,0.19015405106994515,0.08675230901347727,0.7991727860635481,0.008762859496310836,2.5298375365849384,0.010515431395573004,0.00963914544594192,0.02365972064003926,0.430256401268862,0.17876233372474107,0.20066948246551816,3.0862791146006767,0.0,0.12180374699872062,0.0,0.9542753991482501,0.860512802537724,0.6247918820869627,0.1927829089188384,0.022783434690408173,0.0,1.1680891708582344,5.336581433253299,0.3294835170612874,0.03329886608598118,0.04556686938081635,0.0,0.3829369599887836,0.01664943304299059,0.10252545610683678,0.0,0.3960812492332498,0.15685518498396397,0.6335547415832735,16.11840375751415,0.26463835678858727,0.015773147093359505,0.06572144622233127,0.40046267898140525,0.4626789814052122,0.04118543963266093,0.2549992113426453,0.1708757601780613
2019,0.23596340950964864,0.0,0.41616834211462006,0.05979894624559589,0.7846591460064001,8.293467369169603,0.04121278727737014,0.021818534440960664,0.02828328538643049,0.44202734589649934,0.03232375472734913,0.40000646475094553,0.0,0.0,0.0,4.765329540679445,7.661537964249927,0.2779842906552025,0.009697126418204739,0.7038497591880273,0.15353783495490836,4.52370947409251,0.1317193005139477,0.9066813201021431,0.24889291140058828,0.20283156091411578,0.01777806510004202,0.04040469340918641,0.0,0.06949607266380063,0.9099136955748779,0.05899085237741216,0.015353783495490835,0.4985939166693603,0.43152212561011083,0.0,0.11878979862300805,1.2056760513301226,2.3176132139509327,0.03232375472734913,0.029899473122797945,3.8861234120955492,0.1696997123185829,0.7555677667517859,0.42667356240100845,0.013737595759123379,0.22060962601415782,0.29333807415069335,1.3390115395804376,2.2085205417461293,0.38142030578271974,1.044057277693377,0.6004137440605101,0.8016291172382584,1.8965963086272102,0.0,0.09454698257749619,0.8185990884701168,0.14545689627307107,1.5887125448492097,0.12283026796392668,0.052526101431942335,0.054142289168309786,0.9842583314477811,0.042020881145553864,0.2254581892232602,0.012121408022755924,0.008080938681837282,1.5353783495490836,0.00888903255002101,0.0,0.03555613020008404,0.05979894624559589,0.2375795972460161,0.3765717425736173,0.008080938681837282,0.015353783495490835,0.38950124446455703,0.46303778646927624,0.21737725054142287,0.0719203542683518,1.3171930051394771,0.29818663735979567,0.024242816045511848,0.3935417138054756,0.5438471732876491,0.16161877363674565,0.5616252383876912,0.16242686750492938,1.138604260270873,0.025050909913695574,0.166467336845848,1.7664931958496297,0.26909525810518153,0.08808223163202637,0.7369816077835601,0.008080938681837282,2.6949930503927337,0.009697126418204739,0.00888903255002101,0.021818534440960664,0.47435110062384844,0.29414616801887705,0.26909525810518153,3.02792772408443,0.0,0.11232504767753823,0.016161877363674564,0.8800142224520799,0.793548178556421,0.5987975563241427,0.1777806510004202,0.021010440572776932,0.0,1.2242622102983483,4.934221159129844,0.3038432944370818,0.09858745191841485,0.042020881145553864,0.09212270097294502,0.38788505672818957,0.015353783495490835,0.09454698257749619,0.0,0.4719268190192973,0.14464880240488734,0.6335455926560429,15.158224779390375,0.2440443481914859,0.014545689627307108,0.08484985615929146,0.3692988977599638,0.48728060251478816,0.037980411804635225,0.24808481753240455,0.157578304295827
2020,0.22761819386522197,0.0,0.40144989671434694,0.05768406282885762,0.7709397045640566,8.225435553650076,0.03975523249015863,0.02104688778890751,0.02728300268932455,0.5168180223720622,0.0311805745020852,0.3952137818139299,0.0,0.008574657988073432,0.0,4.617063569396266,7.528549713528472,0.2681529407179327,0.00935417235062556,0.8239466812176015,0.1481077288849047,4.375414117005106,0.1270608410959972,1.1108079666367854,0.25100362474178584,0.19565810500058464,0.017149315976146863,0.0389757181276065,0.0,0.06703823517948318,0.9393148068753167,0.05690454846630549,0.0545660053786491,0.4809603616946642,0.4162606696028374,0.0,0.11458861129516312,1.163035428927778,2.563043224071403,0.0311805745020852,0.02884203141442881,3.7814241727403832,0.19721713372568891,0.7288459289862416,0.4115835834275246,0.01325174416338621,0.40924504033986825,0.2829637136064232,1.2994504423744007,2.3229528004053477,0.36793077912460537,1.0211638149432904,0.5791791713762326,0.7818529056397865,1.8747320419378728,0.0,0.0912031804185992,0.8535682269945823,0.1403125852593834,1.5325252367774875,0.11848618310792378,0.05066843356588845,0.052227462290992704,1.1365319406010055,0.04053474685271076,0.21748450715204426,0.01169271543828195,0.0077951436255213,1.541099894765561,0.008574657988073432,0.0,0.034298631952293726,0.05768406282885762,0.2907588572319445,0.36325369294929255,0.0077951436255213,0.014810772888490472,0.3757259227501267,0.539423938886074,0.21748450715204426,0.06937677826713957,1.3399851892271115,0.28764079978173596,0.0233854308765639,0.37962349456288735,0.5667069415753986,0.155902872510426,0.5643683984877421,0.15668238687297814,1.2027906614179367,0.024164945239116033,0.16057995868573877,1.7648205168180224,0.2595782827298593,0.08496706551818217,0.7467747593249405,0.0077951436255213,2.6417741746891688,0.00935417235062556,0.008574657988073432,0.02104688778890751,0.4575749308181003,0.311805745020852,0.2595782827298593,3.026854269789921,0.0,0.10835249639474606,0.0155902872510426,0.8488911408192696,0.8387574541060918,0.6251705187668083,0.3063491444829871,0.02026737342635538,0.0,1.210585805043458,4.783879642982422,0.29309740031960085,0.09510075223135986,0.04053474685271076,0.08886463733094281,0.44744124410492264,0.014810772888490472,0.0912031804185992,0.0,0.4684881318938301,0.13953307089683128,0.6251705187668083,14.771797170362863,0.23541333749074328,0.014031258525938341,0.08184900806797366,0.3562380636863234,0.5822972288264412,0.03663717503995011,0.2502241103792337,0.15200530069766535
2021,0.21841900544551496,0.0,0.38522530070013766,0.055352761654000354,0.8332834659804919,7.903476751840105,0.03814852492370295,0.020196277900783915,0.026180360241756923,0.5318353180539764,0.029920411704865056,0.41215367123451613,0.0,0.01944826760816229,0.0,4.855334809406978,7.416522051343427,0.2573155406618395,0.008976123511459518,0.8071031057387349,0.14212195559810903,4.221022081263838,0.12192567769732511,1.1481957991741965,0.5430554724433008,0.18775058344802825,0.016456226437675782,0.03740051463108132,0.0,0.06432888516545987,1.0030818024056012,0.05460475136137874,0.052360720483513847,0.47648255639997605,0.45105020645084076,0.008976123511459518,0.1323978217940279,1.1953204476093593,2.4736700376997187,0.029920411704865056,0.027676380827000177,3.8200885644186466,0.28050385973310993,0.7076177368200587,0.5602597091735982,0.012716174974567649,0.3927054036263539,0.30743223026748845,1.2469331578002514,2.454969780384178,0.35306085811740767,0.9798934833343307,0.5961642032194363,0.8998563820238167,1.7989647537550117,0.0,0.08751720423673029,0.9365088863622764,0.14661001735383877,1.503500688169469,0.11369756447848724,0.04862066902040572,0.05011668960564897,1.121267428639818,0.03889653521632458,0.2086948716414338,0.011220154389324397,0.007480102926216264,1.5012566572916042,0.008228113218837891,0.0,0.032912452875351564,0.055352761654000354,0.3141643229010831,0.34857279636167793,0.007480102926216264,0.014212195559810905,0.360540961043624,0.5303392974687331,0.2086948716414338,0.06657291604332476,1.6134582011848482,0.2760157979773802,0.022440308778648794,0.4166417329902459,0.5438034827359224,0.1496020585243253,0.5415594518580575,0.15035006881694693,1.1541798815151696,0.02318831907127042,0.15409012028005506,1.7353838788821734,0.2490874274430016,0.08153312189575729,0.7165938603315182,0.007480102926216264,2.5619352522290706,0.008976123511459518,0.008228113218837891,0.020196277900783915,0.5408114415654359,0.3298725390461373,0.2490874274430016,2.929956316198911,0.009724133804081145,0.10397343067440608,0.014960205852432528,0.8669439291484652,0.80485907486087,0.6702172221889773,0.2939680450002992,0.01944826760816229,0.0,1.191580396146251,4.590539165818922,0.28125187002573154,0.09125725569983843,0.03889653521632458,0.08527317335886542,0.4503021961582192,0.014212195559810905,0.08751720423673029,0.0,0.47573454610735444,0.13389384237927116,0.5999042546825445,14.503919573933338,0.2258991083717312,0.013464185267189278,0.12416970857518998,0.3418407037280833,0.6679731913111124,0.03515648375321644,0.2513314583208665,0.1870025731554066
2022,0.21141036779611933,0.031132348682305244,0.3728641760787721,0.05357660005792065,0.9035621198957428,7.741094700260643,0.0369244135534318,0.01954821894005213,0.025340283811178685,0.5531421951925862,0.028960324355632783,0.3989284679988415,0.0,0.01882421083116131,0.0,4.88560671879525,7.2806255430060824,0.24905878945844195,0.008688097306689836,0.8550535766000579,0.18679409209383147,4.108746017955401,0.11801332174920359,1.1815812337098175,0.5328699681436432,0.18172603533159573,0.01592817839559803,0.03620040544454098,0.0,0.06226469736461049,1.0107153200115842,0.05285259194902983,0.05068056762235737,0.461193165363452,0.43657688966116426,0.02099623515783377,0.12814943527367506,1.1975094121054157,2.539096437880104,0.028960324355632783,0.026788300028960325,3.7793223284100783,0.27150304083405735,0.6849116710107154,0.553866203301477,0.012308137851143932,0.5560382276281495,0.29756733275412683,1.2257457283521576,2.675933970460469,0.34173182739646685,1.0230234578627282,0.5878945844193455,0.8709817549956559,1.741239501882421,0.0,0.0847089487402259,0.9165942658557776,0.14190558934260064,1.4639443961772372,0.11004923255140459,0.04706052707790327,0.04850854329568491,1.13958876339415,0.03764842166232262,0.20199826238053867,0.010860121633362294,0.007240081088908196,1.5435852881552274,0.007964089197799016,0.0,0.03185635679119606,0.05357660005792065,0.36852012742542717,0.3373877787431219,0.007240081088908196,0.02823631624674196,0.348971908485375,0.5133217492035911,0.21213437590501014,0.08108890819577179,1.5616854908774978,0.26715899218071243,0.021720243266724587,0.4032725166521865,0.5263538951636259,0.1448016217781639,0.5241818708369533,0.14552562988705472,1.1989574283231972,0.022444251375615405,0.14914567043150884,1.6796988126267014,0.2410947002606429,0.07891688386909933,0.6935997683174051,0.007240081088908196,2.479727772951057,0.008688097306689836,0.007964089197799016,0.01954821894005213,0.9252823631624675,0.3192875760208514,0.2410947002606429,3.0234578627280624,0.009412105415580655,0.10063712713582393,0.014480162177816391,0.83912539820446,0.7935128873443383,0.6646394439617724,0.28453518679409207,0.01882421083116131,0.026064291920069507,1.1685490877497828,4.4859542426875185,0.27222704894294814,0.08832898928467998,0.07240081088908196,0.09846510280915145,0.49015348971908484,0.013756154068925573,0.0847089487402259,0.0,0.4604691572545613,0.1295974514914567,0.5907906168549087,14.226035331595712,0.2186504488850275,0.013032145960034753,0.1295974514914567,0.33087170576310454,0.6870836953373878,0.03402838111786852,0.24326672458731538,0.30191138140747176
2023,0.2124920402004485,0.029762728757717547,0.36476646640272437,0.05121957972258368,0.8949583321797392,7.433068468119272,0.07682936958387551,0.018688225033915668,0.024225476895816608,0.5357291176389157,0.027686259309504694,0.4035272294360309,0.027686259309504694,0.01799606855117805,0.14119992247847393,4.861707134749024,7.0399235859243054,0.23810183006174038,0.008305877792851407,0.9198759655582934,0.17857637254630526,3.936986073811567,0.11282150668623162,1.206428749411667,0.5613389075002077,0.18065284199451812,0.015227442620227582,0.03460782413688086,0.0,0.059525457515435094,1.233422852238434,0.05052742323984606,0.048450953791633215,0.4409036795038622,0.4353664276419613,0.07406074365292506,0.14812148730585012,1.1856640549295385,2.4273927849608237,0.027686259309504694,0.02560978986129184,3.6234391871314267,0.2595586810266065,0.654780032669786,0.5294997092942773,0.011766660206539494,0.5315761787424901,0.5911016362579252,1.1718209252747862,2.989423848943769,0.3266978598521554,0.9849386749356294,0.5620310639829452,0.8326642487333537,1.6743265317422964,0.021456850964866138,0.08098230848030123,0.884575984938675,0.135662670616573,1.4078462858883136,0.10520778537611783,0.04499017137794512,0.04637448434342036,1.1877405243777512,0.0359921371023561,0.19311165868379523,0.01038234724106426,0.0069215648273761735,1.6937069132589497,0.007613721310113791,0.01799606855117805,0.030454885240455164,0.05121957972258368,0.3972978210913924,0.3225449209557297,0.0069215648273761735,0.047758797308895595,0.34054098950690775,0.49073894626097064,0.25679005509565606,0.07752152606661314,1.4929815332650407,0.2554057421301808,0.02076469448212852,0.38553116088485284,0.5031977629502478,0.13843129654752345,0.557185968603782,0.1522744262022758,1.1462111354134943,0.021456850964866138,0.14258423544394916,1.9366538386998533,0.2304881087516266,0.18065284199451812,0.6630859104626374,0.07267643068744982,2.3706359533763393,0.008305877792851407,0.007613721310113791,0.018688225033915668,0.964173980453501,0.38137822198842714,0.26648024585398267,3.0669453750103823,0.008998034275589026,0.0962097511005288,0.013843129654752347,0.8022093634928985,0.9752484841773028,0.7295329328054487,0.29762728757717544,0.01799606855117805,0.02491763337855422,1.1171405631385145,4.295523131869653,0.2602508375093441,0.08444309089398931,0.06921564827376173,0.10174700296242975,0.5599545945347324,0.013150973172014729,0.08098230848030123,0.0,0.4402115230211246,0.12389601041003351,0.5647996899138957,13.785680666685124,0.22979595226888896,0.01245881668927711,0.17027049475345388,0.31631551261109114,0.8485838478363188,0.03253135468866801,0.2844763144051607,0.30108806999086357
2024,0.20409927069413697,0.0285871942666055,0.3669797961666567,0.049196566877414125,0.8742362897810753,7.146798566651376,0.07379485031612118,0.01795009872554299,0.023268646496074248,0.5145694967988991,0.02659273885265628,0.3875891687774653,0.02659273885265628,0.04055392675030083,0.13562296814854702,4.776720716408385,7.1102335507289744,0.2386698312025901,0.02925201273792191,0.9161198534740089,0.17152316559963302,3.795448652745368,0.10836541082457433,1.1587785955044976,0.5458159649507701,0.17351762101358223,0.014626006368960954,0.033240923565820354,0.07977821655796885,0.057174388533211,1.2106344362671773,0.055844751590578195,0.046537292992148496,0.42348936622855127,0.4534061974377896,0.07113557643085555,0.1422711528617111,1.1534600477339663,2.3315183789066394,0.02659273885265628,0.024598283438707062,3.6006568406496604,0.3091405891621293,0.6422146432916492,0.7173391305504032,0.011301914012378919,0.7219928598496181,0.8729066528384425,1.1255376719386772,3.0827632514941796,0.3137943184613441,0.9460366846832472,0.5398325987089225,0.8463139139857861,1.6081958821143887,0.05252065923399615,0.07778376114401964,0.9201087643019074,0.1303044203780158,1.5124620222448262,0.10105240764009388,0.04321320063556646,0.08842085668508214,1.1820472420005719,0.03457056050845317,0.18548435349727757,0.009972277069746106,0.00664818471316407,1.7989987833821977,0.007313003184480477,0.039889108278984425,0.02925201273792191,0.049196566877414125,0.4321320063556646,0.30980540763344566,0.00664818471316407,0.18614917196859398,0.32709068788767226,0.47135629616333263,0.2652625700552464,0.0744596687874376,1.447309812055818,0.25263101910023467,0.019944554139492213,0.37030388852323876,0.5391677802376061,0.13296369426328142,0.5351788694097076,0.2100826369359846,1.10093938849997,0.02060937261080862,0.13695260509117985,1.8940678247804437,0.2911904904365863,0.17351762101358223,0.636896095521118,0.06980593948822274,2.277003264258694,0.007977821655796885,0.007313003184480477,0.01795009872554299,0.9865906114335481,0.3869243503061489,0.2559551114568167,3.0215999521330703,0.12365623566485172,0.09240976751298058,0.01329636942632814,0.7798320668541455,0.9779479713064347,0.7645412420138682,0.28587194266605503,0.017285280254226584,0.023933464967390652,1.073017012704681,4.179713729166251,0.24997174521496904,0.08110785350060166,0.06648184713164071,0.09772831528351182,0.6787796592140516,0.012631550955011735,0.07778376114401964,0.008642640127113292,0.4394450095401451,0.11900250636563685,0.5424918725941881,13.349554904033454,0.22071973247704715,0.011966732483695326,0.24731247132970344,0.303822041391598,0.9440422292692979,0.03124646815187113,0.3583371560395434,0.2891960350226371
2025,0.19536345876049205,0.061090853553769496,0.3512724079341746,0.04709086628103065,0.8609992172734388,6.8841755598404,0.07063629942154598,0.017181802561997674,0.022272707024811798,0.49254500677726654,0.025454522314070624,0.37099966272757934,0.025454522314070624,0.046454503223178886,0.1813634714877532,5.1259044309959725,6.81226653430315,0.22845433776878385,0.027999974545477688,0.9284537014057259,0.16418166892575553,3.6450875953749136,0.1037271784298378,1.1168171665298485,0.5307267902483725,0.16609075809931081,0.013999987272738844,0.03181815289258828,0.07636356694221187,0.054727222975251844,1.2822715615713076,0.05345449685954831,0.044545414049623595,0.4320905162813488,0.5568176756202948,0.06809084719013891,0.17627256702493907,1.1759989309100627,2.3628160338036057,0.025454522314070624,0.023545433140515326,3.5852694679368478,0.295908821901071,0.6147267138848056,0.8533628605792176,0.010818171983480016,0.9112718988437284,0.8781810198354365,1.099635363967851,3.140451690498463,0.30036336330603336,0.9901809180173473,0.7286357012402717,0.8100901726452977,1.6386348739682963,0.050272681570289475,0.07445447776865657,0.8807264720668435,0.12472715933894606,1.5629076700839364,0.14763622942160962,0.041363598760364766,0.09099991727280247,1.1314535168604392,0.033090879008291815,0.1775452931406426,0.009545445867776484,0.012727261157035312,1.910998262728852,0.006999993636369422,0.038181783471105936,0.027999974545477688,0.04709086628103065,0.4136359876036476,0.29654518495892274,0.006363630578517656,0.2526361339671509,0.3130906244630687,0.4511814080169018,0.26790884735559334,0.07127266247939774,1.3853623769432937,0.24181796198367092,0.019090891735552968,0.35445422322343345,0.5269086119012619,0.12727261157035313,0.5122722615706713,0.23736342057870857,1.0538172238025239,0.019727254793404734,0.14636350330590608,1.8518164983486378,0.27872701933907335,0.16609075809931081,0.7509084082650834,0.06681812107443538,2.179543473142297,0.007636356694221187,0.006999993636369422,0.017181802561997674,0.999090000827272,0.3703632996697276,0.24499977727292974,2.9800881999198183,0.11836352876042841,0.08845446504139541,0.012727261157035312,0.746453866860121,0.9475445931412789,0.8616355803312906,0.2736361148762592,0.016545439504145908,0.045181777107475354,1.0977262747942955,4.00081454471405,0.23927250975226386,0.0776362930579154,0.06363630578517657,0.18072710842990142,0.7731811152898952,0.012090898099183546,0.07445447776865657,0.008272719752072954,0.4346359685127559,0.11390898735546605,0.5192722552070407,13.037806329266974,0.21127253520678616,0.011454535041331782,0.33345424231432513,0.29081791743825686,0.9239991600007637,0.029909063719032982,0.43145415322349706,0.29972700024818155
